id,category,latitude,longitude,heading
97,gps,51.0452778645,3.6827910711666667,202.4236
98,gps,51.0452778645,3.6827910711666667,202.4236
99,gps,51.0452778645,3.6827910711666667,202.7948
100,gps,51.045276253,3.682790155666667,202.7948
101,gps,51.045276253,3.682790155666667,202.7948
102,gps,51.045276253,3.682790155666667,203.1127
103,gps,51.045274729666666,3.682789194333333,203.1127
104,gps,51.045274729666666,3.682789194333333,203.1127
105,gps,51.045274729666666,3.682789194333333,203.4443
106,gps,51.04527326316666,3.682788289,203.4443
107,gps,51.04527326316666,3.682788289,203.4443
108,gps,51.04527326316666,3.682788289,203.733
109,gps,51.0452718145,3.68278736,203.733
110,gps,51.0452718145,3.68278736,203.733
111,gps,51.0452718145,3.68278736,204.0868
112,gps,51.045270395,3.6827865258333334,204.0868
113,gps,51.045270395,3.6827865258333334,204.0868
114,gps,51.045270395,3.6827865258333334,204.4226
115,gps,51.045268977333336,3.682785661,204.4226
116,gps,51.045268977333336,3.682785661,204.4226
117,gps,51.045268977333336,3.682785661,204.6349
118,gps,51.045267658166665,3.6827848,204.6349
119,gps,51.045267658166665,3.6827848,204.6349
120,gps,51.045267658166665,3.6827848,204.8857
121,gps,51.045266296166666,3.6827839636666666,204.8857
122,gps,51.045266296166666,3.6827839636666666,204.8857
123,gps,51.045266296166666,3.6827839636666666,204.9692
124,gps,51.04526500716667,3.682783156166667,204.9692
125,gps,51.04526500716667,3.682783156166667,204.9692
